Id,SalePrice
2250,136638.64230788947
2251,116128.12741549258
2252,181265.98976801793
2253,156973.1885831706
2254,175669.89806012783
2255,185916.46404251712
2256,179619.1024772456
2257,193808.24526275802
2258,173601.28749295068
2259,175642.2218314205
2260,139030.09261604614
2261,190165.55278160746
2262,198880.91427118122
2263,334032.9799658708
2264,447643.23209607246
2265,171839.93474315596
2266,275918.88213967456
2267,344130.3353568098
2268,377668.1470571011
2269,162790.18038588885
2270,182979.30261002778
2271,259316.73586104144
2272,210609.18377874847
2273,158015.32229301747
2274,166011.2841198255
2275,167910.75518697588
2276,167469.5511801357
2277,185603.03517856152
2278,151587.45937576235
2279,120553.0224893246
2280,121459.1884232174
2281,179942.75720574302
2282,175529.61185486367
2283,97142.89195274797
2284,111762.96580708552
2285,156698.95253664348
2286,128608.28796086625
2287,333261.1356315875
2288,274214.6199358867
2289,374469.18732709344
2290,404923.95553379256
2291,310833.02348095883
2292,403344.38180478767
2293,455323.81919074623
2294,400337.58652033645
2295,452414.0093894792
2296,264200.2202024558
2297,313086.5149328714
2298,318750.94206511125
2299,370606.9949501762
2300,326497.31269870675
2301,291122.6592371447
2302,239754.07881758246
2303,245031.7489724205
2304,237683.17301173002
2305,183313.23333383838
2306,185205.27334471108
2307,185770.29702267182
2308,233162.20706533588
2309,274760.9889201433
2310,213730.02903888567
2311,190598.03995628917
2312,172349.3765447313
2313,177208.9290837718
2314,173610.6855454886
2315,172586.77332155587
2316,180550.2167325703
2317,178123.36256459722
2318,171334.9646374019
2319,176900.79362804026
2320,183464.3049734216
2321,238092.9110458228
2322,169272.08948226654
2323,188633.4161583575
2324,171410.34069077027
2325,225316.24087530992
2326,171095.011539496
2327,211200.85896793852
2328,218383.2424658365
2329,177606.99171603686
2330,180903.74791578928
2331,363945.8636169691
2332,410970.074725108
2333,303190.97659538075
2334,264517.13057595975
2335,253822.72640258833
2336,330487.9008677099
2337,200601.04941539394
2338,284001.1211311548
2339,241394.30777531263
2340,393709.78940927086
2341,226315.44561940618
2342,239213.2622538733
2343,230009.65025938576
2344,246087.39109969334
2345,241766.45305310425
2346,209339.55224352636
2347,193443.09332336625
2348,228948.60334550618
2349,153848.62337361497
2350,295956.89008518244
2351,259894.55014318725
2352,234908.24194536067
2353,197684.36506234354
2354,128085.9898394596
2355,168663.62895682617
2356,153064.92605730428
2357,197785.42488871934
2358,192503.7412478876
2359,127534.41075561332
2360,118151.96944369093
2361,134156.54297173678
2362,272395.3649545847
2363,139863.18837039443
2364,151920.2090805237
2365,212791.5893686737
2366,193670.77318956194
2367,244333.58054407933
2368,193067.36147422335
2369,236873.37087295967
2370,167102.1127031169
2371,171408.55798075488
2372,166772.92175298164
2373,257733.2679394406
2374,275619.5228847967
2375,241243.8106103146
2376,263141.9942968637
2377,331519.18796432606
2378,135400.17850959452
2379,212219.12741747557
2380,143447.57128087242
2381,165266.1876651455
2382,179523.6916889024
2383,216156.66320937464
2384,244417.68223229356
2385,152558.49578219102
2386,138878.3122641784
2387,134834.78596572374
2388,108835.35336556578
2389,131896.93819488471
2390,144395.218850882
2391,131772.60871144474
2392,113998.25453272345
2393,159663.23996479862
2394,141333.5093922452
2395,191604.39913676135
2396,147456.70472610346
2397,204306.8036125083
2398,111959.15056186098
2399,59470.32632147438
2400,60058.81460088326
2401,113367.90118241885
2402,135870.8179480627
2403,127291.11698817092
2404,144350.41046825543
2405,160357.98588975205
2406,135741.48096824446
2407,126981.64431611596
2408,135330.44135553183
2409,137108.69847963864
2410,161380.72765163772
2411,123677.67565412566
2412,158377.41869772633
2413,143313.84439021486
2414,132909.64067528892
2415,125610.79188794785
2416,129472.97958803328
2417,127456.26858573267
2418,121486.75885236752
2419,126268.25836574925
2420,126924.40135868422
2421,149854.75590993106
2422,123658.0047797914
2423,122727.31398680135
2424,152655.25185637566
2425,158550.0614367896
2426,123853.27860258998
2427,127310.85944273602
2428,175363.79170337968
2429,113133.43867941215
2430,130509.97144581987
2431,116501.35619221501
2432,135637.00101676962
2433,140512.924690791
2434,148951.91698919493
2435,152089.8549111784
2436,105643.92273668502
2437,110831.01708444448
2438,122697.37254708426
2439,111789.64324100259
2440,121059.31323497157
2441,98857.41591516741
2442,104640.17494111706
2443,116487.99024436236
2444,123063.47876308793
2445,94918.03640543683
2446,122581.58000552568
2447,182260.64859126328
2448,137033.0094812073
2449,112992.4900531577
2450,142196.9436370967
2451,126124.35504750545
2452,211156.86198208717
2453,97843.83881159336
2454,118773.75356267214
2455,105404.0863464182
2456,139659.40520127787
2457,120183.79451970784
2458,101195.04183349316
2459,111125.00573128082
2460,145666.5033597794
2461,115633.84867728842
2462,131920.44334414476
2463,120414.8041918758
2464,147853.60671050323
2465,130138.15694022256
2466,120072.99941233589
2467,166344.80810609148
2468,95328.96848596349
2469,97634.7977898117
2470,182814.15606772003
2471,201547.1311676846
2472,167173.4906529664
2473,120649.56070586396
2474,97774.63832795534
2475,223725.8660199565
2476,124527.08624057972
2477,132315.7520883435
2478,156806.01822027296
2479,106170.83075130609
2480,131191.20019783452
2481,107060.32193507878
2482,131494.28614819417
2483,112245.78146451368
2484,119547.39484041197
2485,122273.93964906501
2486,148443.89402636702
2487,174395.45317264742
2488,158001.3579208942
2489,141529.25639357988
2490,147596.5745116366
2491,90662.99298034579
2492,175284.45031993356
2493,148289.6349303039
2494,156562.31834881048
2495,111675.5166629641
2496,212374.64837742792
2497,142199.0768614493
2498,117874.43227563683
2499,88627.11931724145
2500,125306.24129234704
2501,134158.10199052628
2502,150653.7805795861
2503,103209.3803550558
2504,178804.131908371
2505,216218.22108175908
2506,261144.56564447383
2507,335206.224133477
2508,259107.99879365272
2509,223160.74107458367
2510,235296.53897651946
2511,189102.86072924134
2512,211720.12060275968
2513,214805.27465323967
2514,221234.2499701341
2515,150823.88160617845
2516,161648.71650999162
2517,135300.5881922488
2518,140652.04837753848
2519,226388.2332728322
2520,203824.1711082231
2521,193769.29785919905
2522,212782.9584703122
2523,129963.50266408919
2524,142382.3061957538
2525,144683.37886768917
2526,137847.03195354622
2527,103842.69124864222
2528,125365.14664026865
2529,133004.14352568632
2530,114327.73372144961
2531,249255.9523713363
2532,232835.03897621157
2533,198865.23990793512
2534,245827.49515163185
2535,301874.9790314167
2536,234174.24129427972
2537,217964.5288902071
2538,185892.30342361366
2539,189217.29079749665
2540,173003.3252478103
2541,185401.89820451863
2542,166898.10120710343
2543,129906.2958335772
2544,128945.79255901653
2545,130570.54345768983
2546,149112.2218252843
2547,145667.51245107345
2548,144427.08068636028
2549,167283.988503261
2550,298958.6704656737
2551,141905.1554192156
2552,122288.23137754481
2553,83849.6723620964
2554,112235.3569224875
2555,102848.2088114203
2556,113115.43692696537
2557,120510.89885430409
2558,159533.0588778356
2559,133797.24524836324
2560,130235.89741753925
2561,144596.80904192437
2562,123912.7722608825
2563,142456.08059716108
2564,161803.16713904068
2565,131622.4445402016
2566,134960.61665655626
2567,134583.50203831436
2568,171344.95139045117
2569,180445.36037623216
2570,120706.12210714472
2571,168845.86001334924
2572,192576.51451544205
2573,217198.24202994586
2574,266296.70328500663
2575,119629.73217352304
2576,124615.61697059537
2577,148499.0390422028
2578,97870.19560285968
2579,70379.55911967033
2580,129509.21170534704
2581,127365.791955204
2582,109393.87536756945
2583,302081.40155978175
2584,150093.11480743956
2585,164949.49293163
2586,199620.69537538377
2587,202540.6732897104
2588,159779.63561542807
2589,136767.6493761226
2590,232142.6117420875
2591,218408.2792433667
2592,229208.3362741731
2593,262172.5707539775
2594,179124.361435377
2595,198477.45466718567
2596,338659.4340616049
2597,172203.54140196755
2598,263980.4445223643
2599,327088.18862181716
2600,127184.94287693368
2601,126815.83026002321
2602,85429.00037118755
2603,93300.350447688
2604,86487.37642597685
2605,83283.85634150456
2606,138647.26648091327
2607,180400.39180014914
2608,207017.79908081275
2609,166684.02851802556
2610,113853.38344542196
2611,134757.60500075645
2612,150556.39198070375
2613,127933.57319138567
2614,119313.14978370725
2615,149848.02568576837
2616,135914.43073663968
2617,166625.44576514364
2618,179523.97986981308
2619,228527.69400727967
2620,182669.7313337006
2621,184417.28369795
2622,183071.22731876094
2623,247934.6804885407
2624,287762.72971745324
2625,308370.25559630006
2626,162046.34593670958
2627,189961.98753318615
2628,406132.4637564059
2629,516681.5517581116
2630,339421.359245675
2631,462880.94621672167
2632,370588.69522630196
2633,284755.8731453104
2634,383878.40930619795
2635,147570.38746790367
2636,190479.01953528431
2637,164564.60274944536
2638,250072.07607072615
2639,181676.8250673363
2640,154797.205492623
2641,100302.49574243007
2642,178879.50975774738
2643,108176.60041281796
2644,133445.49622303958
2645,99902.22788014494
2646,92386.97390397232
2647,96551.39494606022
2648,135582.99069281056
2649,143046.92052559764
2650,151175.1573039041
2651,154845.68106306935
2652,450529.6187476642
2653,241113.92359770322
2654,258456.16547715678
2655,369892.8784185196
2656,327487.38680141035
2657,302582.37569547934
2658,265538.43268236873
2659,296693.75477039476
2660,322479.1514034073
2661,332173.27352934936
2662,351949.1867652329
2663,274770.8523533976
2664,272496.1456390323
2665,321618.0764910775
2666,270504.48831795267
2667,169833.30467586618
2668,178282.91820924988
2669,177478.045186796
2670,291623.67134554265
2671,180225.94221185928
2672,181370.86327965
2673,203655.53002674936
2674,199428.119590303
2675,181386.0034000227
2676,188753.953358718
2677,194778.78606149775
2678,249996.4733323187
2679,291645.4149803005
2680,278382.27031786006
2681,432740.09925329784
2682,310491.3689202556
2683,493014.1615696922
2684,294908.42467781773
2685,334411.47902676935
2686,256892.74701454473
2687,297855.8988812559
2688,234055.14941796425
2689,208194.84563486362
2690,480081.5646891981
2691,190997.52114324062
2692,126795.59677337304
2693,194333.01744004048
2694,121030.41198937142
2695,194116.73083684413
2696,190189.39632221323
2697,194337.8547343454
2698,202788.67461524773
2699,174125.7368606015
2700,164009.83463448833
2701,156572.7790971877
2702,112117.2809750241
2703,134323.63846046405
2704,142714.03130517443
2705,127689.25727687152
2706,120905.43707892485
2707,125673.26480392394
2708,135238.66296068655
2709,113632.26962291898
2710,125468.98295027215
2711,275265.77520400845
2712,352699.36925992934
2713,185097.2319848149
2714,151635.47024859805
2715,172136.59250893677
2716,168006.6184858606
2717,182697.4162761885
2718,237018.38059966743
2719,158364.42062566598
2720,158042.4796324814
2721,139857.50223144292
2722,167468.6427634611
2723,149650.3359495648
2724,130511.93335629668
2725,133065.8701258937
2726,145378.20395481124
2727,156359.60073313414
2728,171269.48919624058
2729,162331.95734446796
2730,148205.83212769273
2731,120184.9490389656
2732,118512.66252312195
2733,159749.59359783574
2734,134711.73881698225
